,budget_year,fund_type_group,fund_type_group_th,camp_name_thai,fac_name_thai,lu_percent,final_budget
589,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะนิติศาสตร์,25.0,228162.25
590,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,30.0,1196661.0
591,2557,2,หน่วยงานภาคเอกชน ,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,100.0,474375.0
592,2557,2,หน่วยงานภาคเอกชน ,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,100.0,103500.0
593,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะแพทยศาสตร์,80.0,57618.064000000006
594,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิศวกรรมศาสตร์,100.0,503555.0
595,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,20.0,105000.0
596,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะพยาบาลศาสตร์,15.0,183060.0
597,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะพยาบาลศาสตร์,20.0,244080.0
598,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะแพทยศาสตร์,5.0,61020.0
599,2557,,,วิทยาเขตสุราษฎร์ธานี,คณะวิทยาศาสตร์และเทคโนโลยีอุตสาหกรรม,30.0,19999.8
600,2557,,,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,100.0,40000.0
601,2557,,,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,100.0,40000.0
602,2557,,,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,100.0,40000.0
603,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตปัตตานี,คณะมนุษยศาสตร์และสังคมศาสตร์,25.0,19441.75
604,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,25.0,68341.75
605,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,25.0,68341.75
606,2557,,,วิทยาเขตหาดใหญ่,วิทยาลัยนานาชาติ วิทยาเขตหาดใหญ่,100.0,40000.0
607,2557,,,วิทยาเขตหาดใหญ่,คณะอุตสาหกรรมเกษตร,9.09090909090909,4734.90909090909
608,2557,,,วิทยาเขตหาดใหญ่,คณะอุตสาหกรรมเกษตร,9.09090909090909,4734.90909090909
609,2557,,,วิทยาเขตสุราษฎร์ธานี,คณะวิทยาศาสตร์และเทคโนโลยีอุตสาหกรรม,20.0,6877.778
610,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตสุราษฎร์ธานี,คณะวิทยาศาสตร์และเทคโนโลยีอุตสาหกรรม,100.0,24500.0
611,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตสุราษฎร์ธานี,คณะศิลปศาสตร์และวิทยาการจัดการ,20.0,26136.666
612,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตสุราษฎร์ธานี,คณะวิทยาศาสตร์และเทคโนโลยีอุตสาหกรรม,25.0,13708.3325
613,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตสุราษฎร์ธานี,คณะวิทยาศาสตร์และเทคโนโลยีอุตสาหกรรม,50.0,27416.665
614,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะเภสัชศาสตร์,20.0,11111.112000000001
615,2557,2,หน่วยงานภาคเอกชน ,วิทยาเขตหาดใหญ่,คณะแพทยศาสตร์,10.0,11967.805
616,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,16.0,28000.0
617,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,18.0,31500.0
618,2557,,,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,20.0,27280.556
619,2557,,,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,10.0,13640.278
620,2557,,,วิทยาเขตหาดใหญ่,คณะทรัพยากรธรรมชาติ,100.0,268625.0
621,2557,,,วิทยาเขตหาดใหญ่,คณะเภสัชศาสตร์,20.0,400000.0
622,2557,,,วิทยาเขตหาดใหญ่,คณะเภสัชศาสตร์,20.0,400000.0
623,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะอุตสาหกรรมเกษตร,100.0,518333.0
624,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะเภสัชศาสตร์,100.0,300000.0
625,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะเภสัชศาสตร์,100.0,200000.0
626,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะเภสัชศาสตร์,100.0,300000.0
627,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะเภสัชศาสตร์,100.0,200000.0
628,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,25.0,123750.0
629,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิศวกรรมศาสตร์,14.2857142857143,470158.57142857194
630,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิศวกรรมศาสตร์,50.0,98175.0
631,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,20.0,500000.0
632,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะอุตสาหกรรมเกษตร,33.3333333333333,282232.6666666664
633,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,สถาบันสันติศึกษา,16.6666666666667,80101.50000000016
634,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะศิลปศาสตร์,16.6666666666667,80101.50000000016
635,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,11.1111111111111,97222.22222222212
636,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิศวกรรมศาสตร์,100.0,240000.0
637,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะอุตสาหกรรมเกษตร,30.0,317082.0
638,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะอุตสาหกรรมเกษตร,30.0,317082.0
639,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,25.0,47712.5
640,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิทยาศาสตร์,25.0,47712.5
641,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะอุตสาหกรรมเกษตร,17.0,229117.50000000003
642,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะอุตสาหกรรมเกษตร,17.0,229117.50000000003
643,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะพยาบาลศาสตร์,15.0,186045.0
644,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะพยาบาลศาสตร์,15.0,186045.0
645,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะพยาบาลศาสตร์,40.0,496120.0
646,2557,1,หน่วยงานภาครัฐ ,วิทยาเขตหาดใหญ่,คณะวิศวกรรมศาสตร์,100.0,1366444.75
